Date,Category,Device,Clicks,Cost,Sales,Order value,Tracked leads,Cost of tracked leads
22/11/21,Sportbekleidung Damen,Mobile,1,0.3375,0,0,1,0.3375
22/11/21,Sportbekleidung Herren,Computer,147,66.15,3,467.21,147,66.15
22/11/21,Sportbekleidung Herren,Mobile,10,3.375,1,84.03,10,3.375
22/11/21,Fahrradteile & Fahrradzubehör,Computer,3,1.35,0,0,3,1.35
22/11/21,Sportschuhe Herren,Computer,3,1.35,0,0,3,1.35
24/11/21,Links,Computer,113,50.85,0,0,113,50.85
24/11/21,Links,Mobile,196,88.2,0,0,196,88.2
24/11/21,Herrenmode,Computer,1,0.45,0,0,1,0.45
24/11/21,Damenmode,Computer,4,1.8,0,0,4,1.8
24/11/21,Sportbekleidung Damen,Computer,9,4.05,0,0,9,4.05
24/11/21,Sportbekleidung Damen,Mobile,1,0.3375,0,0,1,0.3375
24/11/21,Sportbekleidung Herren,Computer,77,34.65,0,0,77,34.65
24/11/21,Sportbekleidung Herren,Mobile,4,1.35,1,54.62,4,1.35
24/11/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
24/11/21,Sportschuhe Herren,Computer,1,0.45,1,85.72,1,0.45
26/11/21,Links,Computer,28,12.6,1,76.47,28,12.6
26/11/21,Links,Mobile,7,3.15,0,0,7,3.15
26/11/21,Herrenmode,Computer,3,1.35,0,0,3,1.35
26/11/21,Herrenmode,Mobile,8,2.7,0,0,8,2.7
26/11/21,Damenmode,Computer,5,2.25,0,0,5,2.25
26/11/21,Damenmode,Mobile,14,4.725,0,0,14,4.725
26/11/21,Sonnenbrillen,Computer,1,0.45,0,0,1,0.45
26/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0,1,0.3375
26/11/21,Sportbekleidung Damen,Computer,7,3.15,0,0,7,3.15
26/11/21,Sportbekleidung Damen,Mobile,5,1.6875,0,0,5,1.6875
26/11/21,Sportbekleidung Herren,Computer,114,51.3,1,184.88,114,51.3
26/11/21,Sportbekleidung Herren,Mobile,33,11.1375,0,0,33,11.1375
26/11/21,Fahrradteile & Fahrradzubehör,Computer,3,1.35,0,0,3,1.35
26/11/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
26/11/21,Sportschuhe Herren,Computer,3,1.35,0,0,3,1.35
27/11/21,Links,Computer,45,20.25,0,0,45,20.25
27/11/21,Links,Mobile,5,2.25,0,0,5,2.25
27/11/21,Herrenmode,Computer,6,2.7,0,0,6,2.7
27/11/21,Herrenmode,Mobile,2,0.675,0,0,2,0.675
27/11/21,Damenmode,Computer,10,4.5,0,0,10,4.5
27/11/21,Damenmode,Mobile,7,2.3625,0,0,7,2.3625
27/11/21,Sportbekleidung Damen,Computer,29,13.05,2,261.34,29,13.05
27/11/21,Sportbekleidung Damen,Mobile,2,0.675,0,0,2,0.675
27/11/21,Sportbekleidung Herren,Computer,186,83.7,0,0,186,83.7
27/11/21,Sportbekleidung Herren,Mobile,17,5.7375,0,0,17,5.7375
27/11/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
27/11/21,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
27/11/21,Sportschuhe Herren,Mobile,2,0.675,0,0,2,0.675
28/11/21,Links,Computer,74,33.3,0,0,74,33.3
28/11/21,Links,Mobile,7,3.15,0,0,7,3.15
28/11/21,Herrenmode,Computer,5,2.25,1,168.07,5,2.25
28/11/21,Herrenmode,Mobile,4,1.35,0,0,4,1.35
28/11/21,Damenmode,Computer,13,5.85,0,0,13,5.85
28/11/21,Damenmode,Mobile,13,4.3875,0,0,13,4.3875
28/11/21,Sportbekleidung Damen,Computer,25,11.25,0,0,25,11.25
28/11/21,Sportbekleidung Damen,Mobile,9,3.0375,0,0,9,3.0375
28/11/21,Sportbekleidung Herren,Computer,136,61.2,4,464.7,136,61.2
28/11/21,Sportbekleidung Herren,Mobile,22,7.425,2,337.82,22,7.425
28/11/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
28/11/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
28/11/21,Sportschuhe Herren,Computer,4,1.8,0,0,4,1.8
28/11/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
29/11/21,Links,Computer,722,324.9,0,0,722,324.9
29/11/21,Links,Mobile,42,18.9,1,94.12,42,18.9
29/11/21,Herrenmode,Computer,8,3.6,0,0,8,3.6
29/11/21,Herrenmode,Mobile,8,2.7,0,0,8,2.7
29/11/21,Damenmode,Computer,12,5.4,2,229.42,12,5.4
29/11/21,Damenmode,Mobile,4,1.35,0,0,4,1.35
29/11/21,Sportbekleidung Damen,Computer,11,4.95,0,0,11,4.95
29/11/21,Sportbekleidung Damen,Mobile,8,2.7,0,0,8,2.7
29/11/21,Sportbekleidung Herren,Computer,155,69.75,1,76.47,155,69.75
29/11/21,Sportbekleidung Herren,Mobile,12,4.05,0,0,12,4.05
29/11/21,Fahrradteile & Fahrradzubehör,Computer,6,2.7,0,0,6,2.7
29/11/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
29/11/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
23/11/21,Links,Computer,1896,853.2,0,0,1896,853.2
23/11/21,Links,Mobile,2218,998.1,0,0,2218,998.1
23/11/21,Herrenmode,Computer,7,3.15,0,0,7,3.15
23/11/21,Herrenmode,Mobile,2,0.675,0,0,2,0.675
23/11/21,Damenmode,Computer,11,4.95,0,0,11,4.95
23/11/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
23/11/21,Sportbekleidung Damen,Computer,20,9,0,0,20,9
23/11/21,Sportbekleidung Damen,Mobile,2,0.675,0,0,2,0.675
23/11/21,Sportbekleidung Herren,Computer,157,70.65,2,109.23,157,70.65
23/11/21,Sportbekleidung Herren,Mobile,9,3.0375,0,0,9,3.0375
23/11/21,Sportschuhe Herren,Computer,4,1.8,0,0,4,1.8
25/11/21,Links,Computer,11,4.95,1,566.38,11,4.95
25/11/21,Links,Mobile,1,0.45,0,0,1,0.45
25/11/21,Herrenmode,Computer,1,0.45,0,0,1,0.45
25/11/21,Damenmode,Computer,1,0.45,0,0,1,0.45
25/11/21,Sonnenbrillen,Computer,1,0.45,0,0,1,0.45
25/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0,1,0.3375
25/11/21,Sportbekleidung Herren,Computer,13,5.85,1,249.9,13,5.85
25/11/21,Sportbekleidung Herren,Mobile,2,0.675,0,0,2,0.675
30/11/21,Links,Computer,699,314.55,0,0,699,314.55
30/11/21,Links,Mobile,49,22.05,0,0,49,22.05
30/11/21,Herrenmode,Computer,3,1.35,0,0,3,1.35
30/11/21,Damenmode,Computer,5,2.25,0,0,5,2.25
30/11/21,Damenmode,Mobile,23,7.7625,0,0,23,7.7625
30/11/21,Sportbekleidung Damen,Computer,20,9,0,0,20,9
30/11/21,Sportbekleidung Damen,Mobile,9,3.0375,1,34.91,9,3.0375
30/11/21,Sportbekleidung Herren,Computer,116,52.2,0,0,116,52.2
30/11/21,Sportbekleidung Herren,Mobile,17,5.7375,0,0,17,5.7375
30/11/21,Fahrradteile & Fahrradzubehör,Computer,4,1.8,0,0,4,1.8
30/11/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
30/11/21,Sportschuhe Herren,Computer,4,1.8,0,0,4,1.8
12/11/2021,Links,Computer,31,13.95,0,0,31,13.95
12/11/2021,Links,Mobile,6,2.7,0,0,6,2.7
12/11/2021,Herrenmode,Computer,2,0.9,0,0,2,0.9
12/11/2021,Damenmode,Computer,8,3.6,0,0,8,3.6
12/11/2021,Sportbekleidung Damen,Computer,11,4.95,0,0,11,4.95
12/11/2021,Sportbekleidung Herren,Computer,76,34.2,0,0,76,34.2
12/11/2021,Sportbekleidung Herren,Mobile,13,4.3875,0,0,13,4.3875
12/11/2021,Taschen,Mobile,1,0.3375,0,0,1,0.3375
12/11/2021,Sportschuhe Herren,Computer,5,2.25,0,0,5,2.25
14/11/21,Links,Computer,32,14.4,0,0,32,14.4
14/11/21,Links,Mobile,16,7.2,0,0,16,7.2
14/11/21,Herrenmode,Computer,2,0.9,0,0,2,0.9
14/11/21,Damenmode,Computer,6,2.7,0,0,6,2.7
14/11/21,Damenmode,Mobile,2,0.675,0,0,2,0.675
14/11/21,Sportbekleidung Damen,Computer,14,6.3,1,391.58,14,6.3
14/11/21,Sportbekleidung Damen,Mobile,3,1.0125,0,0,3,1.0125
14/11/21,Sportbekleidung Herren,Computer,118,53.1,0,0,118,53.1
14/11/21,Sportbekleidung Herren,Mobile,17,5.7375,0,0,17,5.7375
14/11/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
14/11/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
17/11/21,Links,Computer,7,3.15,0,0,7,3.15
17/11/21,Links,Mobile,1,0.45,0,0,1,0.45
17/11/21,Herrenmode,Computer,3,1.35,0,0,3,1.35
17/11/21,Damenmode,Computer,3,1.35,1,193.28,3,1.35
17/11/21,Damenmode,Mobile,2,0.675,0,0,2,0.675
17/11/21,Sportbekleidung Damen,Computer,12,5.4,0,0,12,5.4
17/11/21,Sportbekleidung Damen,Mobile,2,0.675,0,0,2,0.675
17/11/21,Sportbekleidung Herren,Computer,44,19.8,0,0,44,19.8
17/11/21,Sportbekleidung Herren,Mobile,10,3.375,0,0,10,3.375
17/11/21,Fahrradteile & Fahrradzubehör,Computer,1,0.45,0,0,1,0.45
17/11/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
17/11/21,Sportschuhe Herren,Computer,5,2.25,0,0,5,2.25
19/11/21,Links,Computer,477,214.65,0,0,477,214.65
19/11/21,Links,Mobile,524,235.8,0,0,524,235.8
19/11/21,Herrenmode,Computer,5,2.25,1,168.07,5,2.25
19/11/21,Herrenmode,Mobile,1,0.3375,0,0,1,0.3375
19/11/21,Damenmode,Computer,8,3.6,0,0,8,3.6
19/11/21,Damenmode,Mobile,2,0.675,0,0,2,0.675
19/11/21,Sonnenbrillen,Computer,1,0.45,0,0,1,0.45
19/11/21,Sportbekleidung Damen,Computer,15,6.75,0,0,15,6.75
19/11/21,Sportbekleidung Damen,Mobile,1,0.3375,0,0,1,0.3375
19/11/21,Sportbekleidung Herren,Computer,100,45,0,0,100,45
19/11/21,Sportbekleidung Herren,Mobile,8,2.7,1,55.92,8,2.7
19/11/21,Fahrradteile & Fahrradzubehör,Computer,2,0.9,0,0,2,0.9
19/11/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
19/11/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
20/11/21,Links,Computer,204,91.8,0,0,204,91.8
20/11/21,Links,Mobile,206,92.7,0,0,206,92.7
20/11/21,Herrenmode,Computer,5,2.25,0,0,5,2.25
20/11/21,Damenmode,Computer,16,7.2,0,0,16,7.2
20/11/21,Damenmode,Mobile,3,1.0125,0,0,3,1.0125
20/11/21,Sonnenbrillen,Computer,1,0.45,0,0,1,0.45
20/11/21,Sonnenbrillen,Mobile,1,0.3375,0,0,1,0.3375
20/11/21,Sportbekleidung Damen,Computer,27,12.15,0,0,27,12.15
20/11/21,Sportbekleidung Herren,Computer,124,55.8,0,0,124,55.8
20/11/21,Sportbekleidung Herren,Mobile,9,3.0375,0,0,9,3.0375
20/11/21,Fahrradteile & Fahrradzubehör,Computer,5,2.25,0,0,5,2.25
20/11/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.675,0,0,2,0.675
20/11/21,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
20/11/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
1/11/2021,Links,Computer,263,118.35,1,470.58,263,118.35
1/11/2021,Links,Mobile,211,94.95,0,0,211,94.95
1/11/2021,Herrenmode,Computer,1,0.45,0,0,1,0.45
1/11/2021,Herrenmode,Mobile,2,0.675,0,0,2,0.675
1/11/2021,Damenmode,Computer,6,2.7,0,0,6,2.7
1/11/2021,Damenmode,Mobile,16,5.4,0,0,16,5.4
1/11/2021,Sportbekleidung Damen,Computer,11,4.95,1,105.04,11,4.95
1/11/2021,Sportbekleidung Damen,Mobile,1,0.3375,0,0,1,0.3375
1/11/2021,Sportbekleidung Herren,Computer,65,29.025,0,0,65,29.025
1/11/2021,Sportbekleidung Herren,Mobile,12,4.05,1,43.32,12,4.05
1/11/2021,Fahrradteile & Fahrradzubehör,Computer,3,1.35,0,0,3,1.35
1/11/2021,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
1/11/2021,Sportschuhe Herren,Computer,3,1.35,0,0,3,1.35
1/11/2021,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
4/11/2021,Links,Computer,415,186.75,0,0,415,186.75
4/11/2021,Links,Mobile,467,210.15,0,0,467,210.15
4/11/2021,Herrenmode,Computer,1,0.45,0,0,1,0.45
4/11/2021,Herrenmode,Mobile,4,1.35,0,0,4,1.35
4/11/2021,Damenmode,Computer,8,3.6,0,0,8,3.6
4/11/2021,Damenmode,Mobile,12,4.05,1,235.29,12,4.05
4/11/2021,Sportbekleidung Damen,Computer,7,3.15,0,0,7,3.15
4/11/2021,Sportbekleidung Herren,Computer,22,9.9,3,638.65,22,9.9
4/11/2021,Sportbekleidung Herren,Mobile,10,3.375,0,0,10,3.375
4/11/2021,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
4/11/2021,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
6/11/2021,Links,Computer,147,66.15,0,0,147,66.15
6/11/2021,Links,Mobile,263,118.35,1,168.06,263,118.35
6/11/2021,Damenmode,Computer,5,2.25,0,0,5,2.25
6/11/2021,Damenmode,Mobile,4,1.35,0,0,4,1.35
6/11/2021,Sportbekleidung Damen,Computer,5,2.25,1,151.26,5,2.25
6/11/2021,Sportbekleidung Damen,Mobile,2,0.675,0,0,2,0.675
6/11/2021,Sportbekleidung Herren,Computer,28,12.6,0,0,28,12.6
6/11/2021,Sportbekleidung Herren,Mobile,30,10.125,0,0,30,10.125
6/11/2021,Taschen,Mobile,1,0.3375,0,0,1,0.3375
8/11/2021,Links,Computer,63,28.35,0,0,63,28.35
8/11/2021,Links,Mobile,4,1.8,0,0,4,1.8
8/11/2021,Herrenmode,Computer,2,0.9,0,0,2,0.9
8/11/2021,Herrenmode,Mobile,1,0.3375,0,0,1,0.3375
8/11/2021,Damenmode,Computer,3,1.35,0,0,3,1.35
8/11/2021,Damenmode,Mobile,1,0.3375,1,235.29,1,0.3375
8/11/2021,Sportbekleidung Damen,Computer,18,8.1,0,0,18,8.1
8/11/2021,Sportbekleidung Damen,Mobile,1,0.3375,0,0,1,0.3375
8/11/2021,Sportbekleidung Herren,Computer,85,38.25,0,0,85,38.25
8/11/2021,Sportbekleidung Herren,Mobile,11,3.7125,0,0,11,3.7125
8/11/2021,Fahrradteile & Fahrradzubehör,Computer,4,1.8,0,0,4,1.8
8/11/2021,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
8/11/2021,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
10/11/2021,Links,Computer,47,21.15,0,0,47,21.15
10/11/2021,Links,Mobile,5,2.25,0,0,5,2.25
10/11/2021,Damenmode,Computer,5,2.25,0,0,5,2.25
10/11/2021,Sportbekleidung Damen,Computer,9,4.05,0,0,9,4.05
10/11/2021,Sportbekleidung Herren,Computer,52,23.4,0,0,52,23.4
10/11/2021,Sportbekleidung Herren,Mobile,7,2.3625,0,0,7,2.3625
10/11/2021,Taschen,Computer,1,0.45,0,0,1,0.45
10/11/2021,Taschen,Mobile,1,0.3375,0,0,1,0.3375
10/11/2021,Fahrradteile & Fahrradzubehör,Computer,1,0.45,1,193.28,1,0.45
10/11/2021,Sportschuhe Herren,Computer,2,0.9,0,0,2,0.9
10/11/2021,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
11/11/2021,Links,Computer,37,16.65,0,0,37,16.65
11/11/2021,Links,Mobile,14,6.3,0,0,14,6.3
11/11/2021,Herrenmode,Computer,3,1.35,0,0,3,1.35
11/11/2021,Damenmode,Computer,4,1.8,0,0,4,1.8
11/11/2021,Damenmode,Mobile,1,0.3375,0,0,1,0.3375
11/11/2021,Sonnenbrillen,Mobile,1,0.3375,0,0,1,0.3375
11/11/2021,Sportbekleidung Damen,Computer,18,8.1,0,0,18,8.1
11/11/2021,Sportbekleidung Herren,Computer,57,25.65,2,245,57,25.65
11/11/2021,Sportbekleidung Herren,Mobile,4,1.35,0,0,4,1.35
11/11/2021,Fahrradteile & Fahrradzubehör,Computer,2,0.9,0,0,2,0.9
11/11/2021,Fahrradteile & Fahrradzubehör,Mobile,1,0.3375,0,0,1,0.3375
11/11/2021,Sportschuhe Herren,Computer,4,1.8,0,0,4,1.8
2/10/2021,Sportbekleidung Damen,Computer,13,3.51,0,0,13,3.51
2/10/2021,Sportbekleidung Herren,Computer,40,10.8,0,0,40,10.8
2/10/2021,Sportbekleidung Herren,Mobile,6,1.215,0,0,6,1.215
2/10/2021,Fahrradteile & Fahrradzubehör,Computer,70,35,0,0,70,35
2/10/2021,Fahrradteile & Fahrradzubehör,Mobile,3,1.125,0,0,3,1.125
5/10/2021,Herrenmode,Mobile,3,0.6975,0,0,3,0.6975
5/10/2021,Damenmode,Computer,5,1.55,0,0,5,1.55
5/10/2021,Damenmode,Mobile,4,0.93,0,0,4,0.93
5/10/2021,Damenunterwäsche,Computer,1,0.31,0,0,1,0.31
5/10/2021,Sonnenbrillen,Mobile,1,0.2325,0,0,1,0.2325
5/10/2021,Sportbekleidung Damen,Computer,16,4.96,1,168.07,16,4.96
5/10/2021,Sportbekleidung Damen,Mobile,18,4.185,1,386.55,18,4.185
5/10/2021,Sportbekleidung Herren,Computer,105,32.55,2,310.92,105,32.55
5/10/2021,Sportbekleidung Herren,Mobile,59,13.7175,3,191.67,59,13.7175
5/10/2021,Fahrradteile & Fahrradzubehör,Computer,58,17.98,0,0,58,17.98
5/10/2021,Sportschuhe Herren,Computer,1,0.31,0,0,1,0.31
5/10/2021,Sportschuhe Herren,Mobile,1,0.2325,0,0,1,0.2325
6/10/2021,Herrenmode,Computer,9,2.79,0,0,9,2.79
6/10/2021,Herrenmode,Mobile,2,0.465,0,0,2,0.465
6/10/2021,Damenmode,Computer,17,5.27,0,0,17,5.27
6/10/2021,Damenmode,Mobile,5,1.1625,1,478.98,5,1.1625
6/10/2021,Sonnenbrillen,Computer,1,0.31,0,0,1,0.31
6/10/2021,Sonnenbrillen,Mobile,2,0.465,1,84.03,2,0.465
6/10/2021,Sportbekleidung Damen,Computer,15,4.65,0,0,15,4.65
6/10/2021,Sportbekleidung Damen,Mobile,11,2.5575,3,488.69,11,2.5575
6/10/2021,Sportbekleidung Herren,Computer,96,29.76,0,0,96,29.76
6/10/2021,Sportbekleidung Herren,Mobile,55,12.7875,2,823.52,55,12.7875
6/10/2021,Taschen,Computer,1,0.31,0,0,1,0.31
6/10/2021,Fahrradteile & Fahrradzubehör,Computer,53,16.43,0,0,53,16.43
6/10/2021,Fahrradteile & Fahrradzubehör,Mobile,3,0.6975,0,0,3,0.6975
6/10/2021,Sportschuhe Herren,Computer,2,0.62,0,0,2,0.62
6/10/2021,Sportschuhe Herren,Mobile,2,0.465,0,0,2,0.465
7/10/2021,Herrenmode,Computer,3,0.99,0,0,3,0.99
7/10/2021,Herrenmode,Mobile,2,0.495,0,0,2,0.495
7/10/2021,Damenmode,Computer,9,2.97,0,0,9,2.97
7/10/2021,Damenmode,Mobile,3,0.7425,1,147.06,3,0.7425
7/10/2021,Sportbekleidung Damen,Computer,33,10.89,0,0,33,10.89
7/10/2021,Sportbekleidung Damen,Mobile,15,3.7125,0,0,15,3.7125
7/10/2021,Sportbekleidung Herren,Computer,64,21.12,1,68.53,64,21.12
7/10/2021,Sportbekleidung Herren,Mobile,48,11.88,2,357.13,48,11.88
7/10/2021,Taschen,Computer,1,0.33,0,0,1,0.33
7/10/2021,Taschen,Mobile,1,0.2475,0,0,1,0.2475
7/10/2021,Fahrradteile & Fahrradzubehör,Computer,31,10.23,0,0,31,10.23
7/10/2021,Sportschuhe Herren,Computer,1,0.33,0,0,1,0.33
9/10/2021,Herrenmode,Computer,4,1.32,0,0,4,1.32
9/10/2021,Herrenmode,Mobile,2,0.495,0,0,2,0.495
9/10/2021,Damenmode,Computer,5,1.65,0,0,5,1.65
9/10/2021,Damenmode,Mobile,2,0.495,0,0,2,0.495
9/10/2021,Sportbekleidung Damen,Computer,7,2.31,0,0,7,2.31
9/10/2021,Sportbekleidung Damen,Mobile,5,1.2375,2,282.81,5,1.2375
9/10/2021,Sportbekleidung Herren,Computer,52,17.16,1,109.24,52,17.16
9/10/2021,Sportbekleidung Herren,Mobile,50,12.375,2,244.96,50,12.375
9/10/2021,Taschen,Computer,1,0.33,0,0,1,0.33
9/10/2021,Fahrradteile & Fahrradzubehör,Computer,52,17.16,0,0,52,17.16
9/10/2021,Fahrradteile & Fahrradzubehör,Mobile,2,0.495,0,0,2,0.495
11/10/2021,Herrenmode,Computer,4,1.32,0,0,4,1.32
11/10/2021,Herrenmode,Mobile,1,0.2475,0,0,1,0.2475
11/10/2021,Damenmode,Computer,4,1.32,0,0,4,1.32
11/10/2021,Damenmode,Mobile,5,1.2375,0,0,5,1.2375
11/10/2021,Sonnenbrillen,Computer,1,0.33,0,0,1,0.33
11/10/2021,Sportbekleidung Damen,Computer,23,7.59,0,0,23,7.59
11/10/2021,Sportbekleidung Damen,Mobile,1,0.2475,0,0,1,0.2475
11/10/2021,Sportbekleidung Herren,Computer,88,29.04,0,0,88,29.04
11/10/2021,Sportbekleidung Herren,Mobile,23,5.6925,1,92.44,23,5.6925
11/10/2021,Taschen,Computer,1,0.33,0,0,1,0.33
11/10/2021,Fahrradteile & Fahrradzubehör,Computer,42,13.86,0,0,42,13.86
11/10/2021,Fahrradteile & Fahrradzubehör,Mobile,1,0.2475,0,0,1,0.2475
11/10/2021,Sportschuhe Herren,Computer,6,1.98,0,0,6,1.98
12/10/2021,Herrenmode,Computer,9,2.97,0,0,9,2.97
12/10/2021,Herrenmode,Mobile,3,0.7425,0,0,3,0.7425
12/10/2021,Damenmode,Computer,4,1.32,0,0,4,1.32
12/10/2021,Damenmode,Mobile,2,0.495,0,0,2,0.495
12/10/2021,Sportbekleidung Damen,Computer,21,6.93,0,0,21,6.93
12/10/2021,Sportbekleidung Damen,Mobile,11,2.7225,1,235.29,11,2.7225
12/10/2021,Sportbekleidung Herren,Computer,114,37.62,1,151.26,114,37.62
12/10/2021,Sportbekleidung Herren,Mobile,35,8.6625,1,260.5,35,8.6625
12/10/2021,Fahrradteile & Fahrradzubehör,Computer,78,25.74,0,0,78,25.74
12/10/2021,Fahrradteile & Fahrradzubehör,Mobile,6,1.485,0,0,6,1.485
12/10/2021,Sportschuhe Herren,Computer,1,0.33,0,0,1,0.33
12/10/2021,Sportschuhe Herren,Mobile,3,0.7425,0,0,3,0.7425
13/10/21,Herrenmode,Computer,5,1.65,0,0,5,1.65
13/10/21,Herrenmode,Mobile,1,0.2475,0,0,1,0.2475
13/10/21,Damenmode,Computer,11,3.63,0,0,11,3.63
13/10/21,Damenmode,Mobile,3,0.7425,0,0,3,0.7425
13/10/21,Sportbekleidung Damen,Computer,22,7.26,0,0,22,7.26
13/10/21,Sportbekleidung Damen,Mobile,6,1.485,0,0,6,1.485
13/10/21,Sportbekleidung Herren,Computer,117,38.61,0,0,117,38.61
13/10/21,Sportbekleidung Herren,Mobile,33,8.1675,0,0,33,8.1675
13/10/21,Taschen,Computer,2,0.66,0,0,2,0.66
13/10/21,Fahrradteile & Fahrradzubehör,Computer,49,16.17,0,0,49,16.17
13/10/21,Fahrradteile & Fahrradzubehör,Mobile,1,0.2475,0,0,1,0.2475
13/10/21,Sportschuhe Herren,Computer,1,0.33,0,0,1,0.33
15/10/21,Herrenmode,Computer,4,1.32,0,0,4,1.32
15/10/21,Damenmode,Computer,4,1.32,0,0,4,1.32
15/10/21,Damenmode,Mobile,1,0.2475,0,0,1,0.2475
15/10/21,Sportbekleidung Damen,Computer,30,9.9,0,0,30,9.9
15/10/21,Sportbekleidung Damen,Mobile,1,0.2475,0,0,1,0.2475
15/10/21,Sportbekleidung Herren,Computer,94,31.02,0,0,94,31.02
15/10/21,Sportbekleidung Herren,Mobile,15,3.7125,0,0,15,3.7125
15/10/21,Fahrradteile & Fahrradzubehör,Computer,47,15.51,0,0,47,15.51
15/10/21,Fahrradteile & Fahrradzubehör,Mobile,5,1.2375,0,0,5,1.2375
15/10/21,Sportschuhe Herren,Computer,4,1.32,0,0,4,1.32
15/10/21,Sportschuhe Herren,Mobile,1,0.2475,0,0,1,0.2475
17/10/21,Herrenmode,Computer,5,1.65,0,0,5,1.65
17/10/21,Herrenmode,Mobile,4,0.99,0,0,4,0.99
17/10/21,Damenmode,Computer,4,1.32,0,0,4,1.32
17/10/21,Sportbekleidung Damen,Computer,26,8.58,0,0,26,8.58
17/10/21,Sportbekleidung Damen,Mobile,3,0.7425,0,0,3,0.7425
17/10/21,Sportbekleidung Herren,Computer,123,40.59,0,0,123,40.59
17/10/21,Sportbekleidung Herren,Mobile,21,5.1975,1,403.36,21,5.1975
17/10/21,Fahrradteile & Fahrradzubehör,Computer,44,14.52,0,0,44,14.52
17/10/21,Sportschuhe Herren,Computer,4,1.32,0,0,4,1.32
19/10/21,Herrenmode,Computer,2,0.9,0,0,2,0.9
19/10/21,Damenmode,Computer,6,2.7,0,0,6,2.7
19/10/21,Damenmode,Mobile,1,0.3375,0,0,1,0.3375
19/10/21,Sportbekleidung Damen,Computer,34,15.3,0,0,34,15.3
19/10/21,Sportbekleidung Damen,Mobile,4,1.35,0,0,4,1.35
19/10/21,Sportbekleidung Herren,Computer,76,34.2,1,235.29,76,34.2
19/10/21,Sportbekleidung Herren,Mobile,9,3.0375,0,0,9,3.0375
19/10/21,Fahrradteile & Fahrradzubehör,Computer,22,9.9,1,243.69,22,9.9
19/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.675,0,0,2,0.675
19/10/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
21/10/21,Herrenmode,Computer,10,4.5,0,0,10,4.5
21/10/21,Herrenmode,Mobile,8,2.7,0,0,8,2.7
21/10/21,Damenmode,Computer,12,5.4,0,0,12,5.4
21/10/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
21/10/21,Sportbekleidung Damen,Computer,64,28.8,1,210.08,64,28.8
21/10/21,Sportbekleidung Damen,Mobile,4,1.35,0,0,4,1.35
21/10/21,Sportbekleidung Herren,Computer,210,94.5,1,134.45,210,94.5
21/10/21,Sportbekleidung Herren,Mobile,26,8.775,0,0,26,8.775
21/10/21,Taschen,Computer,1,0.45,0,0,1,0.45
21/10/21,Taschen,Mobile,1,0.3375,0,0,1,0.3375
21/10/21,Fahrradteile & Fahrradzubehör,Computer,15,6.75,0,0,15,6.75
21/10/21,Fahrradteile & Fahrradzubehör,Mobile,2,0.675,0,0,2,0.675
21/10/21,Sportschuhe Herren,Computer,1,0.45,0,0,1,0.45
21/10/21,Sportschuhe Herren,Mobile,1,0.3375,0,0,1,0.3375
23/10/21,Herrenmode,Mobile,3,1.0125,0,0,3,1.0125
23/10/21,Damenmode,Computer,8,3.6,0,0,8,3.6
23/10/21,Damenmode,Mobile,5,1.6875,0,0,5,1.6875
23/10/21,Sonnenbrillen,Mobile,1,0.3375,0,0,1,0.3375
23/10/21,Sportbekleidung Damen,Computer,36,16.2,0,0,36,16.2
