sep=,
Date,Category,Device,Clicks,Cost,Sales,"Order value","Tracked leads","Cost of tracked leads"
17/10/21,Herrenmode,Mobile,4,0.99,0,0.0,4,0.99
17/10/21,Damenmode,Computer,4,1.32,0,0.0,4,1.32
17/10/21,"Sportbekleidung Damen",Computer,26,8.58,0,0.0,26,8.58
17/10/21,"Sportbekleidung Damen",Mobile,3,0.7424999999999999,0,0.0,3,0.7424999999999999
17/10/21,"Sportbekleidung Herren",Computer,123,40.58999999999993,0,0.0,123,40.58999999999993
17/10/21,"Sportbekleidung Herren",Mobile,21,5.1975,1,403.36,21,5.1975
17/10/21,"Fahrradteile & Fahrradzubehör",Computer,44,14.520000000000001,0,0.0,44,14.520000000000001
17/10/21,"Sportschuhe Herren",Computer,4,1.32,0,0.0,4,1.32
19/10/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
19/10/21,Damenmode,Computer,6,2.7,0,0.0,6,2.7
19/10/21,Damenmode,Mobile,1,0.3375,0,0.0,1,0.3375
19/10/21,"Sportbekleidung Damen",Computer,34,15.299999999999997,0,0.0,34,15.299999999999997
19/10/21,"Sportbekleidung Damen",Mobile,4,1.35,0,0.0,4,1.35
19/10/21,"Sportbekleidung Herren",Computer,76,34.19999999999999,1,235.29,76,34.19999999999999
19/10/21,"Sportbekleidung Herren",Mobile,9,3.0374999999999996,0,0.0,9,3.0374999999999996
19/10/21,"Fahrradteile & Fahrradzubehör",Computer,22,9.9,1,243.69,22,9.9
19/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.675,0,0.0,2,0.675
19/10/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
21/10/21,Herrenmode,Computer,10,4.5,0,0.0,10,4.5
21/10/21,Herrenmode,Mobile,8,2.7,0,0.0,8,2.7
21/10/21,Damenmode,Computer,12,5.4,0,0.0,12,5.4
21/10/21,Damenmode,Mobile,5,1.6875000000000002,0,0.0,5,1.6875000000000002
21/10/21,"Sportbekleidung Damen",Computer,64,28.8,1,210.08,64,28.8
21/10/21,"Sportbekleidung Damen",Mobile,4,1.35,0,0.0,4,1.35
21/10/21,"Sportbekleidung Herren",Computer,210,94.50000000000007,1,134.45,210,94.50000000000007
21/10/21,"Sportbekleidung Herren",Mobile,26,8.775000000000002,0,0.0,26,8.775000000000002
21/10/21,Taschen,Computer,1,0.45,0,0.0,1,0.45
21/10/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
21/10/21,"Fahrradteile & Fahrradzubehör",Computer,15,6.750000000000002,0,0.0,15,6.750000000000002
21/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.675,0,0.0,2,0.675
21/10/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
21/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
23/10/21,Herrenmode,Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
23/10/21,Damenmode,Computer,8,3.6,0,0.0,8,3.6
23/10/21,Damenmode,Mobile,5,1.6875,0,0.0,5,1.6875
23/10/21,Sonnenbrillen,Mobile,1,0.3375,0,0.0,1,0.3375
23/10/21,"Sportbekleidung Damen",Computer,36,16.199999999999996,0,0.0,36,16.199999999999996
23/10/21,"Sportbekleidung Damen",Mobile,5,1.6875000000000002,0,0.0,5,1.6875000000000002
23/10/21,"Sportbekleidung Herren",Computer,59,26.54999999999998,0,0.0,59,26.54999999999998
23/10/21,"Sportbekleidung Herren",Mobile,15,5.062500000000001,0,0.0,15,5.062500000000001
23/10/21,"Fahrradteile & Fahrradzubehör",Computer,14,6.300000000000002,0,0.0,14,6.300000000000002
23/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.675,0,0.0,2,0.675
23/10/21,"Sportschuhe Herren",Computer,3,1.35,0,0.0,3,1.35
24/10/21,Herrenmode,Computer,5,2.25,0,0.0,5,2.25
24/10/21,Herrenmode,Mobile,6,2.025,0,0.0,6,2.025
24/10/21,Damenmode,Computer,3,1.35,0,0.0,3,1.35
24/10/21,Damenmode,Mobile,2,0.675,0,0.0,2,0.675
24/10/21,"Sportbekleidung Damen",Computer,37,16.649999999999995,0,0.0,37,16.649999999999995
24/10/21,"Sportbekleidung Damen",Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
24/10/21,"Sportbekleidung Herren",Computer,94,42.3,1,243.7,94,42.3
24/10/21,"Sportbekleidung Herren",Mobile,17,5.7375,0,0.0,17,5.7375
24/10/21,"Fahrradteile & Fahrradzubehör",Computer,18,8.100000000000001,0,0.0,18,8.100000000000001
24/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
24/10/21,"Sportschuhe Herren",Computer,5,2.25,0,0.0,5,2.25
24/10/21,"Sportschuhe Herren",Mobile,5,1.6875000000000002,0,0.0,5,1.6875000000000002
27/10/21,Links,Computer,57,25.649999999999974,1,352.93,57,25.649999999999974
27/10/21,Links,Mobile,20,9.0,0,0.0,20,9.0
27/10/21,Herrenmode,Computer,6,2.7,0,0.0,6,2.7
27/10/21,Herrenmode,Mobile,4,1.35,0,0.0,4,1.35
27/10/21,Damenmode,Computer,10,4.5,0,0.0,10,4.5
27/10/21,Damenmode,Mobile,5,1.6875,0,0.0,5,1.6875
27/10/21,"Sportbekleidung Damen",Computer,17,7.65,0,0.0,17,7.65
27/10/21,"Sportbekleidung Damen",Mobile,4,1.35,0,0.0,4,1.35
27/10/21,"Sportbekleidung Herren",Computer,73,32.84999999999997,0,0.0,73,32.84999999999997
27/10/21,"Sportbekleidung Herren",Mobile,10,3.3749999999999996,1,857.14,10,3.3749999999999996
27/10/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
27/10/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
27/10/21,"Sportschuhe Herren",Computer,3,1.35,0,0.0,3,1.35
27/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
30/10/21,Links,Computer,50,22.49999999999998,0,0.0,50,22.49999999999998
30/10/21,Links,Mobile,11,4.950000000000001,0,0.0,11,4.950000000000001
30/10/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
30/10/21,Herrenmode,Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
30/10/21,Damenmode,Computer,6,2.7,0,0.0,6,2.7
30/10/21,Damenmode,Mobile,6,2.025,0,0.0,6,2.025
30/10/21,"Sportbekleidung Damen",Computer,13,5.8500000000000005,0,0.0,13,5.8500000000000005
30/10/21,"Sportbekleidung Damen",Mobile,2,0.675,0,0.0,2,0.675
30/10/21,"Sportbekleidung Herren",Computer,95,42.75,0,0.0,95,42.75
30/10/21,"Sportbekleidung Herren",Mobile,19,6.4125000000000005,2,428.57000000000005,19,6.4125000000000005
30/10/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
30/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
30/10/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
30/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
31/10/21,Links,Computer,43,19.349999999999984,0,0.0,43,19.349999999999984
31/10/21,Links,Mobile,11,4.950000000000001,1,205.88,11,4.950000000000001
31/10/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
31/10/21,Herrenmode,Mobile,4,1.35,0,0.0,4,1.35
31/10/21,Damenmode,Computer,8,3.6000000000000005,0,0.0,8,3.6000000000000005
31/10/21,Damenmode,Mobile,5,1.6875,0,0.0,5,1.6875
31/10/21,Sonnenbrillen,Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
31/10/21,"Sportbekleidung Damen",Computer,14,6.300000000000002,0,0.0,14,6.300000000000002
31/10/21,"Sportbekleidung Herren",Computer,79,35.54999999999998,1,218.48,79,35.54999999999998
31/10/21,"Sportbekleidung Herren",Mobile,14,4.7250000000000005,0,0.0,14,4.7250000000000005
31/10/21,"Fahrradteile & Fahrradzubehör",Computer,2,0.9,0,0.0,2,0.9
31/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
31/10/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
31/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
01/10/21,Herrenmode,Computer,1,0.25,0,0.0,1,0.25
01/10/21,Damenmode,Computer,1,0.25,0,0.0,1,0.25
01/10/21,Damenmode,Mobile,2,0.375,0,0.0,2,0.375
01/10/21,Sonnenbrillen,Mobile,1,0.1875,0,0.0,1,0.1875
01/10/21,"Sportbekleidung Damen",Computer,18,4.859999999999999,0,0.0,18,4.859999999999999
01/10/21,"Sportbekleidung Herren",Computer,50,13.49999999999999,0,0.0,50,13.49999999999999
01/10/21,"Sportbekleidung Herren",Mobile,2,0.405,0,0.0,2,0.405
01/10/21,"Fahrradteile & Fahrradzubehör",Computer,72,36.0,0,0.0,72,36.0
01/10/21,"Fahrradteile & Fahrradzubehör",Mobile,6,2.25,0,0.0,6,2.25
03/10/21,Herrenmode,Mobile,1,0.1875,0,0.0,1,0.1875
03/10/21,Damenmode,Computer,3,0.75,0,0.0,3,0.75
03/10/21,Sonnenbrillen,Mobile,1,0.1875,0,0.0,1,0.1875
03/10/21,"Sportbekleidung Damen",Computer,9,2.43,0,0.0,9,2.43
03/10/21,"Sportbekleidung Damen",Mobile,2,0.405,0,0.0,2,0.405
03/10/21,"Sportbekleidung Herren",Computer,47,12.689999999999994,1,218.48,47,12.689999999999994
03/10/21,"Sportbekleidung Herren",Mobile,14,2.8350000000000013,0,0.0,14,2.8350000000000013
03/10/21,"Fahrradteile & Fahrradzubehör",Computer,63,31.5,1,176.47,63,31.5
03/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.375,0,0.0,1,0.375
03/10/21,"Sportschuhe Herren",Computer,2,0.5,0,0.0,2,0.5
04/10/21,Herrenmode,Computer,2,0.62,1,168.07,2,0.62
04/10/21,Damenmode,Computer,3,0.9299999999999999,1,168.07,3,0.9299999999999999
04/10/21,Damenmode,Mobile,2,0.465,0,0.0,2,0.465
04/10/21,"Sportbekleidung Damen",Computer,14,4.34,0,0.0,14,4.34
04/10/21,"Sportbekleidung Damen",Mobile,3,0.6975,0,0.0,3,0.6975
04/10/21,"Sportbekleidung Herren",Computer,69,21.389999999999993,0,0.0,69,21.389999999999993
04/10/21,"Sportbekleidung Herren",Mobile,19,4.4174999999999995,1,109.24,19,4.4174999999999995
04/10/21,"Fahrradteile & Fahrradzubehör",Computer,37,11.469999999999999,0,0.0,37,11.469999999999999
04/10/21,"Fahrradteile & Fahrradzubehör",Mobile,3,0.6975,0,0.0,3,0.6975
04/10/21,"Sportschuhe Herren",Computer,3,0.9299999999999999,0,0.0,3,0.9299999999999999
08/10/21,Herrenmode,Computer,5,1.6500000000000001,0,0.0,5,1.6500000000000001
08/10/21,Herrenmode,Mobile,1,0.2475,0,0.0,1,0.2475
08/10/21,Damenmode,Computer,8,2.64,0,0.0,8,2.64
08/10/21,Damenmode,Mobile,1,0.2475,0,0.0,1,0.2475
08/10/21,Sonnenbrillen,Mobile,1,0.2475,0,0.0,1,0.2475
08/10/21,"Sportbekleidung Damen",Computer,9,2.97,1,92.44,9,2.97
08/10/21,"Sportbekleidung Damen",Mobile,4,0.99,0,0.0,4,0.99
08/10/21,"Sportbekleidung Herren",Computer,70,23.099999999999977,2,521.01,70,23.099999999999977
08/10/21,"Sportbekleidung Herren",Mobile,45,11.137500000000001,6,1260.49,45,11.137500000000001
08/10/21,"Fahrradteile & Fahrradzubehör",Computer,43,14.190000000000001,0,0.0,43,14.190000000000001
08/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.495,0,0.0,2,0.495
10/10/21,Herrenmode,Computer,1,0.33,0,0.0,1,0.33
10/10/21,Herrenmode,Mobile,7,1.7325000000000002,0,0.0,7,1.7325000000000002
10/10/21,Damenmode,Computer,7,2.31,0,0.0,7,2.31
10/10/21,Damenmode,Mobile,6,1.485,1,218.48,6,1.485
10/10/21,"Sportbekleidung Damen",Computer,19,6.2700000000000005,0,0.0,19,6.2700000000000005
10/10/21,"Sportbekleidung Damen",Mobile,10,2.475,2,483.18,10,2.475
10/10/21,"Sportbekleidung Herren",Computer,73,24.08999999999998,3,1237.68,73,24.08999999999998
10/10/21,"Sportbekleidung Herren",Mobile,81,20.04749999999999,8,2118.92,81,20.04749999999999
10/10/21,"Fahrradteile & Fahrradzubehör",Computer,19,6.2700000000000005,0,0.0,19,6.2700000000000005
10/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.2475,0,0.0,1,0.2475
10/10/21,"Sportschuhe Herren",Mobile,2,0.495,0,0.0,2,0.495
29/10/21,Links,Computer,41,18.449999999999985,0,0.0,41,18.449999999999985
29/10/21,Links,Mobile,16,7.200000000000002,1,235.29,16,7.200000000000002
29/10/21,Herrenmode,Computer,2,0.9,0,0.0,2,0.9
29/10/21,Herrenmode,Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
29/10/21,Damenmode,Computer,6,2.7,0,0.0,6,2.7
29/10/21,Damenmode,Mobile,1,0.3375,0,0.0,1,0.3375
29/10/21,Sonnenbrillen,Mobile,1,0.3375,0,0.0,1,0.3375
29/10/21,"Sportbekleidung Damen",Computer,13,5.8500000000000005,0,0.0,13,5.8500000000000005
29/10/21,"Sportbekleidung Damen",Mobile,2,0.675,0,0.0,2,0.675
29/10/21,"Sportbekleidung Herren",Computer,59,26.549999999999976,1,184.88,59,26.549999999999976
29/10/21,"Sportbekleidung Herren",Mobile,9,3.0375,0,0.0,9,3.0375
29/10/21,Taschen,Computer,2,0.9,0,0.0,2,0.9
29/10/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
29/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.675,0,0.0,2,0.675
29/10/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
14/10/21,Herrenmode,Computer,4,1.32,0,0.0,4,1.32
14/10/21,Damenmode,Computer,5,1.65,0,0.0,5,1.65
14/10/21,Damenmode,Mobile,2,0.495,0,0.0,2,0.495
14/10/21,"Sportbekleidung Damen",Computer,35,11.55,0,0.0,35,11.55
14/10/21,"Sportbekleidung Damen",Mobile,1,0.2475,1,235.29,1,0.2475
14/10/21,"Sportbekleidung Herren",Computer,109,35.969999999999956,0,0.0,109,35.969999999999956
14/10/21,"Sportbekleidung Herren",Mobile,33,8.1675,1,268.91,33,8.1675
14/10/21,Taschen,Mobile,1,0.2475,0,0.0,1,0.2475
14/10/21,"Fahrradteile & Fahrradzubehör",Computer,50,16.5,0,0.0,50,16.5
14/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.495,0,0.0,2,0.495
14/10/21,"Sportschuhe Herren",Computer,3,0.99,0,0.0,3,0.99
16/10/21,Herrenmode,Computer,6,1.98,0,0.0,6,1.98
16/10/21,Herrenmode,Mobile,2,0.495,0,0.0,2,0.495
16/10/21,Damenmode,Computer,3,0.99,0,0.0,3,0.99
16/10/21,Damenmode,Mobile,2,0.495,0,0.0,2,0.495
16/10/21,"Sportbekleidung Damen",Computer,26,8.58,0,0.0,26,8.58
16/10/21,"Sportbekleidung Damen",Mobile,8,1.98,0,0.0,8,1.98
16/10/21,"Sportbekleidung Herren",Computer,72,23.759999999999973,0,0.0,72,23.759999999999973
16/10/21,"Sportbekleidung Herren",Mobile,34,8.414999999999996,0,0.0,34,8.414999999999996
16/10/21,"Fahrradteile & Fahrradzubehör",Computer,59,19.469999999999985,1,193.28,59,19.469999999999985
16/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.495,0,0.0,2,0.495
16/10/21,"Sportschuhe Herren",Computer,2,0.66,0,0.0,2,0.66
16/10/21,"Sportschuhe Herren",Mobile,2,0.495,0,0.0,2,0.495
18/10/21,Herrenmode,Computer,5,1.6500000000000001,0,0.0,5,1.6500000000000001
18/10/21,Herrenmode,Mobile,1,0.2475,0,0.0,1,0.2475
18/10/21,Damenmode,Computer,5,1.6500000000000001,0,0.0,5,1.6500000000000001
18/10/21,Damenmode,Mobile,2,0.495,0,0.0,2,0.495
18/10/21,Sonnenbrillen,Computer,1,0.33,0,0.0,1,0.33
18/10/21,"Sportbekleidung Damen",Computer,27,8.91,0,0.0,27,8.91
18/10/21,"Sportbekleidung Damen",Mobile,2,0.495,0,0.0,2,0.495
18/10/21,"Sportbekleidung Herren",Computer,83,27.389999999999972,0,0.0,83,27.389999999999972
18/10/21,"Sportbekleidung Herren",Mobile,18,4.455,0,0.0,18,4.455
18/10/21,"Fahrradteile & Fahrradzubehör",Computer,25,8.25,0,0.0,25,8.25
18/10/21,"Fahrradteile & Fahrradzubehör",Mobile,4,0.99,0,0.0,4,0.99
18/10/21,"Sportschuhe Herren",Computer,2,0.66,0,0.0,2,0.66
20/10/21,Herrenmode,Computer,6,2.7,0,0.0,6,2.7
20/10/21,Herrenmode,Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
20/10/21,Damenmode,Computer,10,4.5,0,0.0,10,4.5
20/10/21,"Sportbekleidung Damen",Computer,61,27.450000000000006,0,0.0,61,27.450000000000006
20/10/21,"Sportbekleidung Damen",Mobile,3,1.0125000000000002,0,0.0,3,1.0125000000000002
20/10/21,"Sportbekleidung Herren",Computer,146,65.70000000000005,0,0.0,146,65.70000000000005
20/10/21,"Sportbekleidung Herren",Mobile,14,4.7250000000000005,0,0.0,14,4.7250000000000005
20/10/21,"Fahrradteile & Fahrradzubehör",Computer,28,12.599999999999996,0,0.0,28,12.599999999999996
20/10/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.3375,0,0.0,1,0.3375
20/10/21,"Sportschuhe Herren",Computer,3,1.35,0,0.0,3,1.35
20/10/21,"Sportschuhe Herren",Mobile,2,0.675,0,0.0,2,0.675
22/10/21,Herrenmode,Computer,5,2.25,0,0.0,5,2.25
22/10/21,Herrenmode,Mobile,2,0.675,0,0.0,2,0.675
22/10/21,Damenmode,Computer,12,5.4,1,26.51,12,5.4
22/10/21,Damenmode,Mobile,5,1.6875,0,0.0,5,1.6875
22/10/21,"Sportbekleidung Damen",Computer,43,19.350000000000005,0,0.0,43,19.350000000000005
22/10/21,"Sportbekleidung Damen",Mobile,9,3.0374999999999996,0,0.0,9,3.0374999999999996
22/10/21,"Sportbekleidung Herren",Computer,124,55.80000000000006,0,0.0,124,55.80000000000006
22/10/21,"Sportbekleidung Herren",Mobile,26,8.775000000000002,0,0.0,26,8.775000000000002
22/10/21,"Fahrradteile & Fahrradzubehör",Computer,30,13.499999999999995,0,0.0,30,13.499999999999995
22/10/21,"Fahrradteile & Fahrradzubehör",Mobile,4,1.35,0,0.0,4,1.35
22/10/21,"Sportschuhe Herren",Computer,1,0.45,0,0.0,1,0.45
22/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
25/10/21,Herrenmode,Computer,3,1.35,0,0.0,3,1.35
25/10/21,Damenmode,Computer,5,2.25,0,0.0,5,2.25
25/10/21,Damenmode,Mobile,5,1.6875,0,0.0,5,1.6875
25/10/21,"Sportbekleidung Damen",Computer,46,20.700000000000003,1,34.91,46,20.700000000000003
25/10/21,"Sportbekleidung Damen",Mobile,10,3.375,0,0.0,10,3.375
25/10/21,"Sportbekleidung Herren",Computer,133,59.85000000000007,1,71.43,133,59.85000000000007
25/10/21,"Sportbekleidung Herren",Mobile,13,4.3875,0,0.0,13,4.3875
25/10/21,Taschen,Mobile,1,0.3375,0,0.0,1,0.3375
25/10/21,"Fahrradteile & Fahrradzubehör",Computer,20,9.0,0,0.0,20,9.0
25/10/21,"Fahrradteile & Fahrradzubehör",Mobile,2,0.675,0,0.0,2,0.675
25/10/21,"Sportschuhe Herren",Computer,4,1.8,0,0.0,4,1.8
26/10/21,Links,Computer,42,18.899999999999984,0,0.0,42,18.899999999999984
26/10/21,Links,Mobile,24,10.799999999999997,0,0.0,24,10.799999999999997
26/10/21,Herrenmode,Computer,4,1.8,0,0.0,4,1.8
26/10/21,Damenmode,Computer,1,0.45,0,0.0,1,0.45
26/10/21,Damenmode,Mobile,2,0.675,0,0.0,2,0.675
26/10/21,Sonnenbrillen,Computer,1,0.45,0,0.0,1,0.45
26/10/21,"Sportbekleidung Damen",Computer,20,9.0,0,0.0,20,9.0
26/10/21,"Sportbekleidung Damen",Mobile,4,1.35,0,0.0,4,1.35
26/10/21,"Sportbekleidung Herren",Computer,72,32.39999999999998,0,0.0,72,32.39999999999998
26/10/21,"Sportbekleidung Herren",Mobile,7,2.3625,0,0.0,7,2.3625
26/10/21,"Fahrradteile & Fahrradzubehör",Computer,9,4.050000000000001,0,0.0,9,4.050000000000001
26/10/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
26/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
28/10/21,Links,Computer,32,14.399999999999991,0,0.0,32,14.399999999999991
28/10/21,Links,Mobile,9,4.050000000000001,0,0.0,9,4.050000000000001
28/10/21,Herrenmode,Computer,1,0.45,0,0.0,1,0.45
28/10/21,Herrenmode,Mobile,1,0.3375,0,0.0,1,0.3375
28/10/21,Damenmode,Computer,2,0.9,0,0.0,2,0.9
28/10/21,Damenmode,Mobile,4,1.35,0,0.0,4,1.35
28/10/21,"Sportbekleidung Damen",Computer,7,3.1500000000000004,0,0.0,7,3.1500000000000004
28/10/21,"Sportbekleidung Damen",Mobile,1,0.3375,0,0.0,1,0.3375
28/10/21,"Sportbekleidung Herren",Computer,69,31.049999999999972,0,0.0,69,31.049999999999972
28/10/21,"Sportbekleidung Herren",Mobile,10,3.3749999999999996,0,0.0,10,3.3749999999999996
28/10/21,Taschen,Computer,1,0.45,0,0.0,1,0.45
28/10/21,"Fahrradteile & Fahrradzubehör",Computer,1,0.45,0,0.0,1,0.45
28/10/21,"Sportschuhe Herren",Computer,2,0.9,0,0.0,2,0.9
28/10/21,"Sportschuhe Herren",Mobile,1,0.3375,0,0.0,1,0.3375
02/09/21,Damenmode,Mobile,1,0.1875,0,0.0,0,0.0
02/09/21,"Sportbekleidung Damen",Mobile,1,0.2025,0,0.0,0,0.0
02/09/21,"Sportbekleidung Herren",Computer,14,3.7800000000000002,0,0.0,0,0.0
02/09/21,"Sportbekleidung Herren",Mobile,6,1.2150000000000003,0,0.0,0,0.0
02/09/21,"Fahrradteile & Fahrradzubehör",Computer,126,63.0,0,0.0,0,0.0
02/09/21,"Fahrradteile & Fahrradzubehör",Mobile,37,13.875,0,0.0,0,0.0
03/09/21,Herrenmode,Computer,2,0.5,0,0.0,0,0.0
03/09/21,Herrenunterwäsche,Mobile,1,0.1875,0,0.0,0,0.0
03/09/21,Sonnenbrillen,Mobile,1,0.1875,0,0.0,0,0.0
03/09/21,"Sportbekleidung Damen",Computer,1,0.27,0,0.0,0,0.0
03/09/21,"Sportbekleidung Herren",Computer,10,2.7,0,0.0,0,0.0
03/09/21,"Sportbekleidung Herren",Mobile,6,1.2150000000000003,0,0.0,0,0.0
03/09/21,"Fahrradteile & Fahrradzubehör",Computer,135,67.5,0,0.0,0,0.0
03/09/21,"Fahrradteile & Fahrradzubehör",Mobile,41,15.375,0,0.0,0,0.0
03/09/21,"Sportschuhe Herren",Computer,1,0.25,0,0.0,0,0.0
03/09/21,"Sportbekleidung Kinder",Computer,1,0.27,0,0.0,0,0.0
06/09/21,Sonnenbrillen,Mobile,1,0.1875,0,0.0,0,0.0
06/09/21,"Sportbekleidung Damen",Computer,1,0.27,0,0.0,0,0.0
06/09/21,"Sportbekleidung Damen",Mobile,1,0.2025,0,0.0,0,0.0
06/09/21,"Sportbekleidung Herren",Computer,29,7.8299999999999965,0,0.0,0,0.0
06/09/21,"Sportbekleidung Herren",Mobile,12,2.430000000000001,0,0.0,0,0.0
06/09/21,Taschen,Computer,3,0.75,0,0.0,0,0.0
06/09/21,"Fahrradteile & Fahrradzubehör",Computer,129,64.5,0,0.0,0,0.0
06/09/21,"Fahrradteile & Fahrradzubehör",Mobile,51,19.125,0,0.0,0,0.0
07/09/21,"Sportbekleidung Damen",Computer,9,2.43,0,0.0,0,0.0
07/09/21,"Sportbekleidung Herren",Computer,64,17.279999999999987,0,0.0,0,0.0
07/09/21,"Sportbekleidung Herren",Mobile,4,0.81,0,0.0,0,0.0
07/09/21,Taschen,Computer,1,0.25,0,0.0,0,0.0
07/09/21,"Fahrradteile & Fahrradzubehör",Computer,11,5.5,0,0.0,0,0.0
09/09/21,Sonnenbrillen,Computer,1,0.25,0,0.0,0,0.0
09/09/21,"Sportbekleidung Damen",Computer,6,1.62,0,0.0,0,0.0
09/09/21,"Sportbekleidung Herren",Computer,39,10.529999999999998,0,0.0,0,0.0
09/09/21,"Sportbekleidung Herren",Mobile,4,0.81,0,0.0,0,0.0
09/09/21,"Fahrradteile & Fahrradzubehör",Computer,7,3.5,0,0.0,0,0.0
12/09/21,Sonnenbrillen,Computer,1,0.25,0,0.0,0,0.0
12/09/21,"Sportbekleidung Damen",Computer,6,1.62,0,0.0,0,0.0
12/09/21,"Sportbekleidung Damen",Mobile,2,0.405,0,0.0,0,0.0
12/09/21,"Sportbekleidung Herren",Computer,72,19.439999999999987,0,0.0,0,0.0
12/09/21,"Sportbekleidung Herren",Mobile,8,1.6200000000000006,0,0.0,0,0.0
12/09/21,"Fahrradteile & Fahrradzubehör",Computer,5,2.5,0,0.0,0,0.0
12/09/21,"Fahrradteile & Fahrradzubehör",Mobile,1,0.375,0,0.0,0,0.0
